recency,frequency,total_value,bank_approved,bank_err,bank_invalid_card,bank_insufficient_fund,bank_do_not_honor,bank_lost_card,amount_high,is_fraud,channel_master,channel_visa,channel_amex
61,1,1000.0,1,0,0,0,0,0,0,0,1,0,0
7,2,5205.0,2,0,0,0,0,0,0,0,0,2,0
2,3,29561.0,3,0,0,0,0,0,2,0,0,3,0
61,1,2250.0,0,0,0,1,0,0,0,0,0,1,0
61,1,2250.0,1,0,0,0,0,0,0,0,1,0,0
61,1,9934.0,1,0,0,0,0,0,0,0,0,1,0
61,1,15638.0,1,0,0,0,0,0,1,0,1,0,0
32,4,28530.0,4,0,0,0,0,0,2,0,4,0,0
61,1,10350.0,1,0,0,0,0,0,1,0,1,0,0
61,1,180.0,1,0,0,0,0,0,0,0,0,1,0
61,1,197015.0,1,0,0,0,0,0,1,0,0,1,0
61,1,7500.0,1,0,0,0,0,0,0,0,0,1,0
1,6,18691.0,2,0,0,4,0,0,0,0,0,6,0
61,1,33710.0,1,0,0,0,0,0,1,0,0,1,0
8,2,63710.0,2,0,0,0,0,0,2,0,2,0,0
12,3,20979.0,3,0,0,0,0,0,0,0,3,0,0
61,1,323.89,0,0,0,1,0,0,0,0,0,1,0
25,2,647.78,2,0,0,0,0,0,0,0,0,2,0
61,1,3259.22,1,0,0,0,0,0,0,0,0,1,0
2,4,8713.0,2,0,0,2,0,0,0,0,0,4,0
1,6,23886.0,1,0,0,5,0,0,0,0,0,6,0
61,1,2000.0,0,0,0,1,0,0,0,0,1,0,0
61,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
31,2,4900.0,2,0,0,0,0,0,0,0,0,2,0
61,1,10000.0,0,0,0,0,1,0,0,0,0,1,0
31,3,20280.0,2,0,0,1,0,0,0,0,0,3,0
61,1,1000.0,0,0,0,0,0,1,0,0,0,1,0
31,2,11596.0,2,0,0,0,0,0,0,0,0,2,0
61,1,12500.0,1,0,0,0,0,0,1,0,0,1,0
57,3,26362.0,3,0,0,0,0,0,1,0,0,3,0
61,1,4200.0,1,0,0,0,0,0,0,0,0,1,0
31,2,4779.0,2,0,0,0,0,0,0,0,0,2,0
61,1,109620.0,1,0,0,0,0,0,1,0,0,1,0
61,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
61,1,91539.0,1,0,0,0,0,0,1,0,0,1,0
61,1,6607.0,1,0,0,0,0,0,0,0,0,1,0
61,1,5000.0,1,0,0,0,0,0,0,0,0,1,0
2,9,37334.0,9,0,0,0,0,0,0,0,0,9,0
1,3,16434.0,3,0,0,0,0,0,0,0,0,3,0
2,3,63000.0,3,0,0,0,0,0,3,0,0,3,0
1,3,48919.0,2,0,0,1,0,0,3,0,0,3,0
26,2,647.78,2,0,0,0,0,0,0,0,0,2,0
25,2,822.89,2,0,0,0,0,0,0,0,0,2,0
53,1,323.89,0,0,0,1,0,0,0,0,0,1,0
25,1,323.89,1,0,0,0,0,0,0,0,0,1,0
25,1,323.89,1,0,0,0,0,0,0,0,0,1,0
7,5,4869.150000000001,0,0,0,5,0,0,0,0,0,5,0
25,2,647.78,1,0,0,1,0,0,0,0,0,2,0
24,1,323.89,0,0,0,0,0,1,0,0,0,1,0
7,3,971.67,0,0,0,3,0,0,0,0,0,3,0
25,2,647.78,2,0,0,0,0,0,0,0,0,2,0
16,4,1295.56,2,0,0,0,2,0,0,0,2,2,0
16,3,1971.83,1,0,0,2,0,0,0,0,0,3,0
48,1,499.0,0,0,0,1,0,0,0,0,0,1,0
61,1,323.89,0,0,0,1,0,0,0,0,0,1,0
25,2,1472.83,2,0,0,0,0,0,0,0,0,2,0
25,1,323.89,1,0,0,0,0,0,0,0,0,1,0
16,2,1998.0,1,0,0,0,1,0,0,0,2,0,0
39,1,973.83,0,0,0,1,0,0,0,0,1,0,0
61,1,2500.0,1,0,0,0,0,0,0,0,0,1,0
61,1,4800.0,1,0,0,0,0,0,0,0,0,1,0
61,1,6299.0,1,0,0,0,0,0,0,0,0,1,0
61,1,2500.0,1,0,0,0,0,0,0,0,0,1,0
61,1,6000.0,1,0,0,0,0,0,0,0,0,1,0
36,2,19149.0,2,0,0,0,0,0,1,0,0,2,0
61,2,7550.0,2,0,0,0,0,0,0,0,0,2,0
31,3,75000.0,3,0,0,0,0,0,3,0,0,3,0
31,2,4786.0,2,0,0,0,0,0,0,0,2,0,0
61,1,5250.0,1,0,0,0,0,0,0,0,0,0,1
61,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
2,6,91500.0,6,0,0,0,0,0,3,0,0,6,0
61,1,3500.0,1,0,0,0,0,0,0,0,0,1,0
61,1,180.0,1,0,0,0,0,0,0,0,0,1,0
31,3,18568.0,2,0,0,1,0,0,0,0,0,3,0
61,1,932.54,1,0,0,0,0,0,0,0,0,1,0
61,1,3500.0,0,0,0,0,0,1,0,0,0,1,0
61,1,10000.0,1,0,0,0,0,0,0,0,1,0,0
61,1,1080.0,1,0,0,0,0,0,0,0,0,1,0
61,4,16980.0,4,0,0,0,0,0,0,0,0,4,0
61,1,4180.0,1,0,0,0,0,0,0,0,0,1,0
60,1,3500.0,1,0,0,0,0,0,0,0,0,1,0
32,2,11138.0,2,0,0,0,0,0,0,0,0,2,0
60,1,4000.0,1,0,0,0,0,0,0,0,0,1,0
60,3,15984.0,3,0,0,0,0,0,0,0,3,0,0
2,6,17352.0,4,0,0,2,0,0,0,0,6,0,0
12,6,24900.0,2,0,0,4,0,0,0,0,0,6,0
60,2,1608.4,0,0,0,2,0,0,0,0,0,2,0
32,2,14379.0,1,0,0,0,0,1,0,0,0,2,0
2,6,31456.0,4,0,0,2,0,0,0,0,6,0,0
60,2,6873.0,2,0,0,0,0,0,0,0,0,2,0
60,1,5130.0,1,0,0,0,0,0,0,0,0,1,0
2,5,9012.0,2,0,0,2,1,0,0,0,5,0,0
60,2,522532.0,1,1,0,0,0,0,2,0,0,2,0
60,1,6950.0,1,0,0,0,0,0,0,0,0,1,0
9,3,7000.0,3,0,0,0,0,0,0,0,0,3,0
20,5,59974.0,1,0,0,4,0,0,4,0,0,5,0
1,3,12745.0,3,0,0,0,0,0,0,0,0,3,0
20,3,30000.0,3,0,0,0,0,0,0,0,0,3,0
60,4,397062.0,2,2,0,0,0,0,4,0,0,4,0
60,1,96398.0,1,0,0,0,0,0,1,0,0,1,0
2,6,60000.0,3,0,0,3,0,0,0,0,0,6,0
60,1,407185.0,1,0,0,0,0,0,1,0,1,0,0
26,3,1508.0,3,0,0,0,0,0,0,0,0,3,0
15,6,55722.0,6,0,0,0,0,0,0,0,0,6,0
27,2,70000.0,1,0,1,0,0,0,2,0,0,2,0
60,1,172981.0,1,0,0,0,0,0,1,0,0,1,0
20,64,653300.0,11,0,0,6,47,0,31,0,0,64,0
32,2,4600.0,2,0,0,0,0,0,0,0,2,0,0
60,1,10808.0,1,0,0,0,0,0,1,0,0,1,0
60,3,7300.0,0,0,0,0,3,0,0,0,3,0,0
60,2,7250.0,2,0,0,0,0,0,0,0,0,2,0
2,4,15224.0,3,0,0,1,0,0,0,0,0,4,0
60,1,5898.0,1,0,0,0,0,0,0,0,0,1,0
60,1,999.0,0,0,0,1,0,0,0,0,0,1,0
60,1,999.0,1,0,0,0,0,0,0,0,1,0,0
2,3,12027.0,3,0,0,0,0,0,0,0,0,3,0
1,3,60682.0,3,0,0,0,0,0,3,0,0,3,0
60,10,150380.0,10,0,0,0,0,0,10,0,0,10,0
54,1,15038.0,1,0,0,0,0,0,1,0,0,1,0
60,1,266604.0,0,0,0,0,1,0,1,0,0,1,0
60,1,100.0,1,0,0,0,0,0,0,0,0,1,0
60,1,10282.0,1,0,0,0,0,0,1,0,1,0,0
60,1,6314.0,1,0,0,0,0,0,0,0,0,1,0
60,2,110000.0,1,0,0,0,1,0,2,0,0,0,2
60,1,18986.0,1,0,0,0,0,0,1,0,0,1,0
60,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
60,1,3000.0,1,0,0,0,0,0,0,0,0,1,0
28,2,3000.0,2,0,0,0,0,0,0,0,0,2,0
2,6,90000.0,1,0,0,5,0,0,6,0,0,6,0
1,3,18414.0,3,0,0,0,0,0,0,0,0,3,0
60,1,500.0,1,0,0,0,0,0,0,0,1,0,0
60,1,4331.0,1,0,0,0,0,0,0,0,0,1,0
60,2,257334.0,2,0,0,0,0,0,2,0,0,2,0
60,2,36283.0,2,0,0,0,0,0,2,0,0,2,0
2,3,125202.0,3,0,0,0,0,0,3,0,3,0,0
2,3,6870.0,3,0,0,0,0,0,0,0,0,3,0
60,1,4610.0,1,0,0,0,0,0,0,0,0,1,0
31,2,4507.0,2,0,0,0,0,0,0,0,0,2,0
60,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
60,1,24000.0,1,0,0,0,0,0,1,0,0,1,0
39,2,6300.0,2,0,0,0,0,0,0,0,0,2,0
60,1,2600.0,1,0,0,0,0,0,0,0,0,1,0
27,5,55110.0,3,0,0,2,0,0,4,0,0,5,0
60,1,52513.0,1,0,0,0,0,0,1,0,1,0,0
60,1,10000.0,1,0,0,0,0,0,0,0,0,1,0
60,1,3200.0,1,0,0,0,0,0,0,0,0,1,0
57,2,2007.9,2,0,0,0,0,0,0,0,0,2,0
32,2,11090.0,1,0,1,0,0,0,0,0,0,2,0
1,6,13750.0,6,0,0,0,0,0,0,0,6,0,0
1,2,23565.0,2,0,0,0,0,0,1,0,0,2,0
26,4,20009.0,3,0,0,0,1,0,0,0,0,4,0
60,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
3,5,8548.0,5,0,0,0,0,0,0,0,0,5,0
1,4,33872.0,4,0,0,0,0,0,1,0,0,4,0
59,1,45000.0,0,0,1,0,0,0,1,0,0,1,0
1,6,12756.0,1,0,0,5,0,0,0,0,6,0,0
1,7,32292.0,1,0,0,5,1,0,0,0,0,7,0
60,1,6208.0,1,0,0,0,0,0,0,0,1,0,0
60,1,19641.0,1,0,0,0,0,0,1,0,0,1,0
59,1,30000.0,0,0,0,1,0,0,1,0,0,1,0
60,1,30000.0,0,0,0,1,0,0,1,0,1,0,0
60,1,1520.0,1,0,0,0,0,0,0,0,0,1,0
23,4,85424.0,4,0,0,0,0,0,3,0,0,4,0
14,2,6046.0,1,0,0,1,0,0,0,0,2,0,0
31,4,24362.0,4,0,0,0,0,0,2,0,0,4,0
60,1,180.0,1,0,0,0,0,0,0,0,0,1,0
60,1,5800.0,1,0,0,0,0,0,0,0,0,1,0
60,1,130.0,0,0,0,0,1,0,0,0,1,0,0
60,2,26000.0,2,0,0,0,0,0,1,0,0,2,0
60,1,3000.0,1,0,0,0,0,0,0,0,1,0,0
60,1,20000.0,0,0,0,0,1,0,1,0,0,1,0
60,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
60,1,1000.0,1,0,0,0,0,0,0,0,1,0,0
60,1,1990.0,0,0,0,0,0,1,0,0,0,1,0
6,1,5296.0,1,0,0,0,0,0,0,0,0,1,0
60,1,5300.0,1,0,0,0,0,0,0,0,1,0,0
60,1,4000.0,1,0,0,0,0,0,0,0,0,1,0
60,1,4300.0,1,0,0,0,0,0,0,0,0,1,0
60,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
60,1,4000.0,1,0,0,0,0,0,0,0,0,1,0
1,3,9000.0,3,0,0,0,0,0,0,0,3,0,0
60,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
60,1,4800.0,1,0,0,0,0,0,0,0,0,1,0
60,1,7440.0,1,0,0,0,0,0,0,0,0,1,0
60,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
60,1,60000.0,1,0,0,0,0,0,1,0,1,0,0
60,1,1200.0,1,0,0,0,0,0,0,0,1,0,0
25,5,85000.0,1,0,0,4,0,0,5,0,0,5,0
60,1,10000.0,1,0,0,0,0,0,0,0,0,1,0
1,5,37500.0,2,0,0,0,3,0,0,0,0,5,0
2,1,5000.0,1,0,0,0,0,0,0,0,0,1,0
60,1,5100.0,1,0,0,0,0,0,0,0,0,1,0
2,3,14877.0,3,0,0,0,0,0,0,0,0,3,0
60,1,57528.0,1,0,0,0,0,0,1,0,0,1,0
60,1,1250.0,1,0,0,0,0,0,0,0,0,1,0
60,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
2,6,13740.0,1,0,0,5,0,0,0,0,6,0,0
60,1,500000.0,1,0,0,0,0,0,1,0,1,0,0
60,1,2299.0,1,0,0,0,0,0,0,0,0,1,0
59,2,89025.0,2,0,0,0,0,0,2,0,0,2,0
1,3,19500.0,3,0,0,0,0,0,0,0,0,3,0
1,3,15938.0,3,0,0,0,0,0,0,0,0,3,0
60,1,2329.0,1,0,0,0,0,0,0,0,0,1,0
1,6,19518.0,0,0,0,0,0,6,0,0,0,6,0
32,2,4271.0,2,0,0,0,0,0,0,0,0,2,0
60,1,1800.0,1,0,0,0,0,0,0,0,0,1,0
60,1,3200.0,1,0,0,0,0,0,0,0,0,1,0
60,1,2550.0,1,0,0,0,0,0,0,0,0,1,0
29,2,20430.0,2,0,0,0,0,0,2,0,2,0,0
12,3,11700.0,3,0,0,0,0,0,0,0,0,3,0
60,1,4868.0,1,0,0,0,0,0,0,0,0,1,0
60,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
60,1,13300.0,1,0,0,0,0,0,1,0,0,1,0
1,8,43312.0,4,0,0,4,0,0,0,0,8,0,0
23,2,3480.0,1,0,0,0,1,0,0,0,0,2,0
25,1,1700.0,0,0,0,0,1,0,0,0,0,1,0
2,1,1780.0,1,0,0,0,0,0,0,0,1,0,0
28,1,2295.0,1,0,0,0,0,0,0,0,0,1,0
2,6,13669.0,1,0,0,5,0,0,0,0,0,6,0
60,1,1800.0,1,0,0,0,0,0,0,0,0,1,0
60,1,1800.0,1,0,0,0,0,0,0,0,0,1,0
31,2,6956.0,2,0,0,0,0,0,0,0,0,2,0
60,1,5184.0,0,0,1,0,0,0,0,0,0,1,0
1,3,6030.0,2,0,0,1,0,0,0,0,0,3,0
60,1,99652.0,0,0,1,0,0,0,1,0,0,1,0
60,1,11000.0,1,0,0,0,0,0,1,0,0,1,0
60,1,157358.0,1,0,0,0,0,0,1,0,1,0,0
28,3,11670.0,3,0,0,0,0,0,0,0,0,3,0
60,1,20000.0,1,0,0,0,0,0,1,0,0,1,0
60,1,5130.0,1,0,0,0,0,0,0,0,0,1,0
60,1,3600.0,1,0,0,0,0,0,0,0,0,1,0
31,2,7322.0,2,0,0,0,0,0,0,0,0,2,0
60,1,3400.0,1,0,0,0,0,0,0,0,1,0,0
60,1,2210.0,1,0,0,0,0,0,0,0,0,1,0
60,1,180.0,1,0,0,0,0,0,0,0,0,1,0
60,2,1420.0,1,0,0,0,0,1,0,0,0,2,0
16,6,37572.0,2,0,0,4,0,0,0,0,0,6,0
27,2,13116.0,2,0,0,0,0,0,0,0,0,2,0
60,1,2200.0,1,0,0,0,0,0,0,0,0,1,0
59,4,22898.0,4,0,0,0,0,0,0,0,0,0,4
60,1,105795.0,0,0,0,0,1,0,1,0,0,0,1
58,1,105795.0,1,0,0,0,0,0,1,0,0,1,0
60,1,1800.0,1,0,0,0,0,0,0,0,0,1,0
29,2,15000.0,2,0,0,0,0,0,0,0,0,2,0
31,2,21574.0,2,0,0,0,0,0,2,0,0,2,0
59,1,3445.0,1,0,0,0,0,0,0,0,0,1,0
59,2,13883.0,2,0,0,0,0,0,0,0,0,2,0
59,1,4400.0,1,0,0,0,0,0,0,0,0,1,0
31,2,4313.0,2,0,0,0,0,0,0,0,0,2,0
1,4,8945.0,3,0,0,1,0,0,0,0,0,4,0
47,2,4473.0,2,0,0,0,0,0,0,0,2,0,0
4,3,18550.0,3,0,0,0,0,0,0,0,0,3,0
59,1,7000.0,1,0,0,0,0,0,0,0,1,0,0
8,2,12600.0,2,0,0,0,0,0,0,0,0,2,0
59,1,1700.0,1,0,0,0,0,0,0,0,1,0,0
1,4,19442.0,2,0,0,2,0,0,0,0,0,4,0
59,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
59,1,70870.0,1,0,0,0,0,0,1,0,0,1,0
31,2,25000.0,2,0,0,0,0,0,2,0,0,2,0
29,2,13000.0,2,0,0,0,0,0,0,0,0,2,0
10,2,13000.0,2,0,0,0,0,0,0,0,0,2,0
29,1,120000.0,1,0,0,0,0,0,1,0,1,0,0
59,1,180.0,1,0,0,0,0,0,0,0,0,1,0
32,2,20000.0,1,0,0,0,0,1,0,0,0,2,0
59,1,39089.0,0,0,0,0,1,0,1,0,0,1,0
59,1,1200.0,1,0,0,0,0,0,0,0,0,1,0
59,1,3500.0,1,0,0,0,0,0,0,0,0,1,0
1,3,6909.0,3,0,0,0,0,0,0,0,0,3,0
33,2,4823.0,1,0,0,0,0,1,0,0,2,0,0
1,3,21148.0,3,0,0,0,0,0,1,0,0,3,0
57,2,8448.0,2,0,0,0,0,0,0,0,0,2,0
2,4,10810.0,4,0,0,0,0,0,0,0,4,0,0
59,1,2600.0,1,0,0,0,0,0,0,0,0,1,0
59,1,1.0,1,0,0,0,0,0,0,0,0,1,0
8,2,22370.0,0,0,0,0,2,0,1,0,0,2,0
31,2,4580.0,2,0,0,0,0,0,0,0,0,2,0
59,1,999.0,1,0,0,0,0,0,0,0,1,0,0
59,1,10000.0,1,0,0,0,0,0,0,0,1,0,0
1,3,15187.0,3,0,0,0,0,0,0,0,3,0,0
59,1,100000.0,1,0,0,0,0,0,1,0,0,1,0
35,2,3200.0,2,0,0,0,0,0,0,0,2,0,0
59,1,180.0,1,0,0,0,0,0,0,0,0,1,0
59,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
59,1,2130.0,1,0,0,0,0,0,0,0,0,1,0
59,1,5400.0,1,0,0,0,0,0,0,0,1,0,0
1,3,41406.0,2,0,0,1,0,0,3,0,0,3,0
59,1,8100.0,1,0,0,0,0,0,0,0,0,1,0
59,1,5400.0,1,0,0,0,0,0,0,0,1,0,0
59,1,2700.0,1,0,0,0,0,0,0,0,0,1,0
59,1,1500.0,1,0,0,0,0,0,0,0,0,1,0
22,4,11536.0,3,0,0,1,0,0,0,0,0,4,0
59,1,6510.0,1,0,0,0,0,0,0,0,0,1,0
59,1,25010.0,1,0,0,0,0,0,1,0,0,1,0
29,3,15529.0,3,0,0,0,0,0,0,0,0,3,0
31,2,15000.0,2,0,0,0,0,0,0,0,0,2,0
1,3,6360.0,3,0,0,0,0,0,0,0,0,3,0
59,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
59,1,21925.0,1,0,0,0,0,0,1,0,0,1,0
59,1,2290.0,1,0,0,0,0,0,0,0,0,1,0
59,1,11.99,1,0,0,0,0,0,0,0,0,1,0
59,1,5400.0,1,0,0,0,0,0,0,0,1,0,0
1,3,30000.0,3,0,0,0,0,0,0,0,0,3,0
1,3,17709.0,2,0,0,0,0,1,0,0,0,3,0
59,1,2700.0,1,0,0,0,0,0,0,0,0,1,0
59,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
59,1,100.0,1,0,0,0,0,0,0,0,1,0,0
59,1,1800.0,1,0,0,0,0,0,0,0,0,1,0
59,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
1,1,3000.0,1,0,0,0,0,0,0,0,0,1,0
32,2,6000.0,2,0,0,0,0,0,0,0,2,0,0
59,2,64858.0,2,0,0,0,0,0,2,0,0,2,0
59,1,2500.0,1,0,0,0,0,0,0,0,0,1,0
59,1,2500.0,0,0,0,1,0,0,0,0,0,1,0
1,3,18505.0,3,0,0,0,0,0,0,0,3,0,0
59,1,4473.0,1,0,0,0,0,0,0,0,0,1,0
31,2,18866.0,2,0,0,0,0,0,0,0,0,2,0
59,1,180.0,1,0,0,0,0,0,0,0,1,0,0
59,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
59,1,45140.0,1,0,0,0,0,0,1,0,0,1,0
59,1,3020.0,0,0,0,0,0,1,0,0,0,1,0
59,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
29,2,2000.0,2,0,0,0,0,0,0,0,0,2,0
36,3,3000.0,0,0,0,0,3,0,0,0,0,3,0
59,1,3200.0,1,0,0,0,0,0,0,0,0,1,0
2,6,13872.0,3,0,0,3,0,0,0,0,6,0,0
59,1,5000.0,1,0,0,0,0,0,0,0,0,1,0
59,1,5000.0,1,0,0,0,0,0,0,0,0,1,0
59,1,1790.0,1,0,0,0,0,0,0,0,0,1,0
7,1,3280.0,1,0,0,0,0,0,0,0,0,1,0
59,1,2236.0,0,0,0,0,1,0,0,0,0,1,0
29,2,4471.0,2,0,0,0,0,0,0,0,2,0,0
59,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
59,1,180.0,1,0,0,0,0,0,0,0,1,0,0
59,1,1800.0,1,0,0,0,0,0,0,0,0,1,0
59,1,6950.0,1,0,0,0,0,0,0,0,0,0,1
59,1,102.0,0,0,0,0,1,0,0,0,1,0,0
59,1,500.0,1,0,0,0,0,0,0,0,0,1,0
59,1,5000.0,1,0,0,0,0,0,0,0,0,1,0
59,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
59,1,1000.0,1,0,0,0,0,0,0,0,1,0,0
59,1,15000.0,1,0,0,0,0,0,1,0,1,0,0
33,2,5200.0,2,0,0,0,0,0,0,0,2,0,0
31,2,20000.0,2,0,0,0,0,0,0,0,2,0,0
59,1,180.0,1,0,0,0,0,0,0,0,0,1,0
59,1,21000.0,0,0,0,0,1,0,1,0,1,0,0
59,1,10000.0,1,0,0,0,0,0,0,0,0,1,0
59,2,140437.0,2,0,0,0,0,0,2,0,2,0,0
59,1,5600.0,1,0,0,0,0,0,0,0,0,1,0
59,1,10000.0,1,0,0,0,0,0,0,0,0,1,0
59,1,1000.0,1,0,0,0,0,0,0,0,1,0,0
59,1,1668.0,1,0,0,0,0,0,0,0,0,0,1
53,4,312084.0,0,0,0,4,0,0,4,0,0,4,0
59,1,1140.0,1,0,0,0,0,0,0,0,0,1,0
25,5,17250.0,1,0,0,4,0,0,0,0,0,5,0
59,1,11787.0,1,0,0,0,0,0,1,0,0,1,0
59,1,746.11,1,0,0,0,0,0,0,0,0,1,0
59,1,3000.0,1,0,0,0,0,0,0,0,0,1,0
59,1,19075.0,1,0,0,0,0,0,1,0,0,1,0
1,3,6378.0,3,0,0,0,0,0,0,0,0,3,0
2,3,12618.0,3,0,0,0,0,0,0,0,0,3,0
59,1,5100.0,1,0,0,0,0,0,0,0,0,1,0
59,1,3500.0,1,0,0,0,0,0,0,0,0,1,0
16,3,13955.0,3,0,0,0,0,0,0,0,0,3,0
31,2,9140.0,1,0,0,0,1,0,0,0,2,0,0
2,3,16524.0,3,0,0,0,0,0,0,0,0,3,0
1,12,110040.0,10,0,0,0,0,2,4,0,0,12,0
59,1,5485.0,1,0,0,0,0,0,0,0,0,1,0
31,2,8000.0,2,0,0,0,0,0,0,0,0,2,0
59,1,1130.0,1,0,0,0,0,0,0,0,0,1,0
59,2,15.0,0,0,0,0,0,2,0,0,0,2,0
59,1,1080.0,1,0,0,0,0,0,0,0,1,0,0
59,1,3860.0,1,0,0,0,0,0,0,0,0,1,0
18,7,29796.0,7,0,0,0,0,0,0,0,0,7,0
59,1,2804.0,1,0,0,0,0,0,0,0,0,0,1
31,2,20786.0,2,0,0,0,0,0,2,0,0,2,0
28,4,19002.0,4,0,0,0,0,0,0,0,0,4,0
59,1,1800.0,1,0,0,0,0,0,0,0,1,0,0
59,1,1000.0,1,0,0,0,0,0,0,0,1,0,0
17,5,65320.0,2,0,0,2,1,0,5,0,0,5,0
25,5,51500.0,1,0,0,4,0,0,5,0,0,5,0
59,1,21632.0,1,0,0,0,0,0,1,0,1,0,0
59,1,1800.0,1,0,0,0,0,0,0,0,0,1,0
59,1,5400.0,0,0,0,0,0,1,0,0,1,0,0
59,1,3665.0,0,0,0,1,0,0,0,0,0,1,0
59,1,4250.0,1,0,0,0,0,0,0,0,0,1,0
31,2,6188.0,2,0,0,0,0,0,0,0,2,0,0
59,1,1800.0,1,0,0,0,0,0,0,0,0,1,0
59,1,7000.0,1,0,0,0,0,0,0,0,1,0,0
59,1,150000.0,1,0,0,0,0,0,1,0,1,0,0
59,1,22500.0,1,0,0,0,0,0,1,0,0,0,1
59,1,14431.0,0,0,0,0,1,0,1,0,0,1,0
59,1,3400.0,1,0,0,0,0,0,0,0,0,1,0
59,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
59,1,2600.0,1,0,0,0,0,0,0,0,1,0,0
59,1,15457.0,1,0,0,0,0,0,1,0,0,1,0
59,1,180.0,1,0,0,0,0,0,0,0,0,1,0
59,1,7299.0,1,0,0,0,0,0,0,0,0,1,0
1,2,2000.0,2,0,0,0,0,0,0,0,0,2,0
1,3,8502.0,2,0,0,1,0,0,0,0,0,3,0
58,1,8532.0,1,0,0,0,0,0,0,0,0,1,0
29,2,5141.0,2,0,0,0,0,0,0,0,2,0,0
31,2,2460.0,2,0,0,0,0,0,0,0,0,2,0
58,1,180.0,1,0,0,0,0,0,0,0,0,1,0
58,1,4000.0,1,0,0,0,0,0,0,0,0,1,0
58,1,3200.0,1,0,0,0,0,0,0,0,0,1,0
58,1,4604.72,1,0,0,0,0,0,0,0,1,0,0
58,1,200.0,1,0,0,0,0,0,0,0,1,0,0
58,1,3200.0,1,0,0,0,0,0,0,0,1,0,0
58,1,2191.0,1,0,0,0,0,0,0,0,0,1,0
58,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
58,1,6797.0,0,0,0,0,1,0,0,0,0,1,0
58,1,5000.0,1,0,0,0,0,0,0,0,0,1,0
58,1,3055.0,1,0,0,0,0,0,0,0,1,0,0
58,1,25918.0,1,0,0,0,0,0,1,0,0,0,1
58,1,1300.0,1,0,0,0,0,0,0,0,0,1,0
58,1,3200.0,1,0,0,0,0,0,0,0,0,1,0
15,9,46629.0,1,0,0,8,0,0,0,0,0,9,0
58,1,4000.0,1,0,0,0,0,0,0,0,0,1,0
58,1,5475.0,1,0,0,0,0,0,0,0,0,1,0
58,1,70117.0,1,0,0,0,0,0,1,0,0,1,0
58,1,2490.0,1,0,0,0,0,0,0,0,0,1,0
58,1,1800.0,1,0,0,0,0,0,0,0,0,1,0
24,5,12948.0,1,0,0,4,0,0,0,0,0,5,0
58,1,7000.0,1,0,0,0,0,0,0,0,0,1,0
58,1,3200.0,1,0,0,0,0,0,0,0,1,0,0
58,1,1500.0,1,0,0,0,0,0,0,0,1,0,0
58,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
58,1,2600.0,1,0,0,0,0,0,0,0,0,1,0
58,1,1400.0,1,0,0,0,0,0,0,0,0,1,0
58,1,1800.0,1,0,0,0,0,0,0,0,0,1,0
23,2,2800.0,2,0,0,0,0,0,0,0,0,2,0
58,1,4859.0,0,0,0,0,1,0,0,0,0,1,0
31,2,7600.0,2,0,0,0,0,0,0,0,2,0,0
58,1,2000.0,1,0,0,0,0,0,0,0,1,0,0
58,1,180.0,1,0,0,0,0,0,0,0,0,1,0
55,2,5200.0,0,0,0,0,0,2,0,0,0,2,0
58,2,23400.0,1,0,0,1,0,0,2,0,0,2,0
58,1,3200.0,1,0,0,0,0,0,0,0,0,1,0
58,1,3200.0,1,0,0,0,0,0,0,0,0,1,0
58,1,13799.0,1,0,0,0,0,0,1,0,0,1,0
58,2,6700.0,2,0,0,0,0,0,0,0,0,2,0
51,2,5000.0,2,0,0,0,0,0,0,0,2,0,0
1,3,9790.0,3,0,0,0,0,0,0,0,3,0,0
58,1,6780.0,1,0,0,0,0,0,0,0,0,1,0
58,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
4,3,3000.0,3,0,0,0,0,0,0,0,0,3,0
58,1,138471.0,1,0,0,0,0,0,1,0,0,1,0
6,6,39000.0,2,0,0,4,0,0,0,0,0,6,0
58,1,3711.0,0,0,0,1,0,0,0,0,0,1,0
29,3,9157.0,3,0,0,0,0,0,0,0,0,3,0
